\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \
  2454216.30240741                 0.035696                             0.020872          1  
  2454216.30796296                 0.044202                             0.021316          1  
  2454216.30833333                 0.014026                             0.020706          1  
  2454216.31370370                 0.005251                             0.020872          1  
  2454216.31407407                 0.025075                             0.021220          1  
  2454216.31870370                 0.068817                             0.021694          1  
  2454216.31916667                 0.029707                             0.021247          1  
  2454216.32379630                 0.082606                             0.022620          1  
  2454216.32425926                 0.056703                             0.021835          1  
  2454216.32879630                 0.014246                             0.021267          1  
  2454216.32925926                 0.041228                             0.021409          1  
  2454216.33388889                 0.055081                             0.021899          1  
  2454216.33425926                 0.030345                             0.021253          1  
  2454216.33990741                 0.034607                             0.021603          1  
  2454216.34037037                 0.046565                             0.021958          1  
  2454216.34592593                 0.021661                             0.021662          1  
  2454216.34638889                 0.037169                             0.021844          1  
  2454216.35351852                 0.101938                             0.023448          1  
  2454216.35398148                 0.040605                             0.022167          1  
  2454216.35962963                 0.038851                             0.022054          1  
  2454216.36564815                 0.028225                             0.022082          1  
  2454216.36611111                 0.055143                             0.022679          1  
  2454216.37185185                 0.071674                             0.023127          1  
  2454216.37231481                 0.020538                             0.022085          1  
  2454216.37787037                 0.012759                             0.021737          1  
  2454216.37833333                 0.070026                             0.023041          1  
  2454216.38398148                 0.050290                             0.022597          1  
  2454216.38444444                 0.080471                             0.023416          1  
  2454216.39092593                 0.015871                             0.021910          1  
  2454216.39824074                 0.084494                             0.023843          1  
  2454216.41185185                 0.054097                             0.023257          1  
  2454216.41222222                 0.028720                             0.022562          1  
  2454216.41787037                 0.052759                             0.023819          1  
  2454216.41833333                 0.044000                             0.023570          1  
  2454216.42462963                 0.036233                             0.023398          1  
  2454216.42509259                 0.038155                             0.023282          1  
  2454216.43620370                 0.072546                             0.024419          1  
  2454221.21138889                -0.015341                             0.034589          1  
  2454221.21185185                 0.008016                             0.035113          1  
  2454221.21361111                -0.001641                             0.033938          1  
  2454221.21407407                -0.017960                             0.033536          1  
  2454221.21453704                -0.000917                             0.034082          1  
  2454221.21583333                -0.011047                             0.033110          1  
  2454221.21629630                 0.015552                             0.034078          1  
  2454221.21675926                 0.046892                             0.035273          1  
  2454221.21722222                 0.043125                             0.034700          1  
  2454221.21842593                -0.006491                             0.033147          1  
  2454221.21888889                 0.007215                             0.033517          1  
  2454221.21935185                 0.057113                             0.034961          1  
  2454221.21981481                 0.014384                             0.033395          1  
  2454221.22027778                 0.028167                             0.033691          1  
  2454221.22074074                 0.060466                             0.034932          1  
  2454221.22120370                -0.002349                             0.033245          1  
  2454221.22166667                 0.020687                             0.034053          1  
  2454221.22212963                 0.025911                             0.034098          1  
  2454221.22259259                 0.025302                             0.033998          1  
  2454221.22305556                 0.035321                             0.033672          1  
  2454221.22351852                 0.044299                             0.034142          1  
  2454221.22398148                -0.021626                             0.032393          1  
  2454221.22444444                 0.046147                             0.034700          1  
  2454221.22490741                 0.016507                             0.034353          1  
  2454221.22537037                 0.016805                             0.033906          1  
  2454221.22675926                 0.040554                             0.034306          1  
  2454221.22722222                 0.023096                             0.033894          1  
  2454221.22768519                -0.006516                             0.033005          1  
  2454221.22814815                 0.026426                             0.034252          1  
  2454221.22861111                 0.022270                             0.034001          1  
  2454221.22907407                 0.015427                             0.033508          1  
  2454221.22953704                 0.047946                             0.034447          1  
  2454221.23000000                 0.053737                             0.034735          1  
  2454221.23046296                 0.084913                             0.036062          1  
  2454221.23083333                -0.026192                             0.032592          1  
  2454221.23129630                 0.069574                             0.035690          1  
  2454221.23175926                 0.076950                             0.035755          1  
  2454221.23222222                 0.014573                             0.033694          1  
  2454221.23268519                -0.007444                             0.032887          1  
  2454221.23314815                -0.016465                             0.032584          1  
  2454221.23361111                 0.021423                             0.034159          1  
  2454221.23407407                -0.014742                             0.032984          1  
  2454221.23500000                 0.026916                             0.034170          1  
  2454221.23546296                -0.009439                             0.033087          1  
  2454221.23592593                -0.021873                             0.032581          1  
  2454221.23629630                -0.005990                             0.032951          1  
  2454221.23685185                -0.001848                             0.033428          1  
  2454221.23722222                 0.019205                             0.034111          1  
  2454221.23777778                 0.020158                             0.034295          1  
  2454221.23814815                 0.026498                             0.034183          1  
  2454221.23870370                 0.023827                             0.034336          1  
  2454221.23907407                 0.005491                             0.033435          1  
  2454221.23953704                 0.006855                             0.033369          1  
  2454221.24000000                 0.012598                             0.033776          1  
  2454221.24055556                 0.035761                             0.034753          1  
  2454221.24092593                 0.004841                             0.033864          1  
  2454221.24138889                -0.025281                             0.032726          1  
  2454221.24185185                 0.008102                             0.033899          1  
  2454221.24231481                 0.030240                             0.034365          1  
  2454221.24277778                 0.036795                             0.034409          1  
  2454221.24324074                 0.023222                             0.034017          1  
  2454221.24370370                 0.015622                             0.034078          1  
  2454221.24416667                 0.033372                             0.034831          1  
  2454221.24462963                 0.062599                             0.036005          1  
  2454221.24509259                -0.021542                             0.034019          1  
  2454221.24648148                -0.015160                             0.033365          1  
  2454221.24694444                -0.000744                             0.033259          1  
  2454221.24731481                 0.000010                             0.033649          1  
  2454221.24787037                 0.015145                             0.034313          1  
  2454221.24833333                -0.021111                             0.033553          1  
  2454221.24879630                 0.001048                             0.033936          1  
  2454221.24925926                 0.020621                             0.034219          1  
  2454221.25064815                 0.081793                             0.036477          1  
  2454221.25101852                 0.013026                             0.034134          1  
  2454221.25148148                 0.029043                             0.034424          1  
  2454221.25194444                 0.024734                             0.034299          1  
  2454221.25240741                 0.001287                             0.033943          1  
  2454221.25287037                 0.050149                             0.035639          1  
  2454221.25453704                 0.056163                             0.037163          1  
  2454221.25509259                -0.007583                             0.033713          1  
  2454221.25546296                 0.075277                             0.036730          1  
  2454221.25592593                -0.009990                             0.033849          1  
  2454221.25638889                -0.000105                             0.034060          1  
  2454221.25685185                -0.016358                             0.033662          1  
  2454221.25731481                -0.019526                             0.033422          1  
  2454221.25870370                -0.021009                             0.039155          1  
  2454221.25916667                 0.000268                             0.034201          1  
  2454221.25962963                 0.005808                             0.034352          1  
  2454221.26009259                 0.017432                             0.034860          1  
  2454221.26055556                 0.021566                             0.034887          1  
  2454221.26101852                 0.033665                             0.035055          1  
  2454221.26148148                 0.029121                             0.034868          1  
  2454221.26194444                -0.056780                             0.032430          1  
  2454221.26240741                -0.017913                             0.033733          1  
  2454221.26287037                 0.016288                             0.034860          1  
  2454221.26333333                -0.036886                             0.033601          1  
  2454221.26379630                 0.013901                             0.034990          1  
  2454221.26425926                 0.012362                             0.034659          1  
  2454221.26472222                 0.022932                             0.034694          1  
  2454221.26518519                 0.021213                             0.034644          1  
  2454221.26564815                -0.003078                             0.033996          1  
  2454221.26611111                -0.016741                             0.033843          1  
  2454221.26648148                -0.023117                             0.033693          1  
  2454221.26703704                 0.059482                             0.036465          1  
  2454221.26740741                 0.065892                             0.036677          1  
  2454221.26870370                 0.020350                             0.035163          1  
  2454221.26916667                 0.011060                             0.035120          1  
  2454221.26962963                 0.030412                             0.035790          1  
  2454221.27009259                 0.035365                             0.035758          1  
  2454221.27055556                -0.018847                             0.033820          1  
  2454221.27101852                 0.060475                             0.036584          1  
  2454221.27148148                 0.018481                             0.035116          1  
  2454221.27194444                -0.007956                             0.034726          1  
  2454221.27250000                -0.026283                             0.034147          1  
  2454221.27287037                 0.055714                             0.036523          1  
  2454221.27342593                 0.064756                             0.036773          1  
  2454221.27388889                 0.044326                             0.036200          1  
  2454221.27435185                 0.014772                             0.035078          1  
  2454221.27481481                 0.026803                             0.035155          1  
  2454221.27527778                 0.007150                             0.034833          1  
  2454221.27574074                 0.070937                             0.037183          1  
  2454221.27620370                 0.006867                             0.035008          1  
  2454221.27657407                -0.034828                             0.033913          1  
  2454221.27703704                -0.005429                             0.034635          1  
  2454221.27750000                 0.038987                             0.035819          1  
  2454221.27796296                 0.001304                             0.034378          1  
  2454221.27842593                -0.032718                             0.033318          1  
  2454221.27888889                -0.024384                             0.033711          1  
  2454221.27935185                 0.007521                             0.034866          1  
  2454221.27981481                 0.011777                             0.035164          1  
  2454221.28027778                 0.001371                             0.034992          1  
  2454221.28074074                 0.051355                             0.036745          1  
  2454221.28120370                -0.001085                             0.034906          1  
  2454221.28166667                 0.023026                             0.035496          1  
  2454221.28212963                -0.002909                             0.034511          1  
  2454221.28259259                 0.030336                             0.035679          1  
  2454221.28305556                -0.017984                             0.034588          1  
  2454221.28351852                 0.050698                             0.037404          1  
  2454221.28398148                 0.026193                             0.037988          1  
  2454221.28444444                 0.015883                             0.035631          1  
  2454221.28481481                 0.011860                             0.035335          1  
  2454221.28537037                 0.035294                             0.036222          1  
  2454221.28583333                 0.000971                             0.035172          1  
  2454221.28629630                 0.007746                             0.035709          1  
  2454221.28675926                 0.057775                             0.037331          1  
  2454221.28722222                 0.085305                             0.038112          1  
  2454221.28768519                 0.079627                             0.037736          1  
  2454221.28814815                -0.031199                             0.034076          1  
  2454221.28861111                 0.010064                             0.035408          1  
  2454221.28907407                 0.042169                             0.036088          1  
  2454221.28944444                 0.023216                             0.035538          1  
  2454221.29000000                -0.010029                             0.034629          1  
  2454221.29046296                 0.009248                             0.035275          1  
  2454221.29175926                 0.021205                             0.035640          1  
  2454221.29212963                -0.012317                             0.034553          1  
  2454221.29259259                 0.040361                             0.036214          1  
  2454221.29305556                -0.001444                             0.035041          1  
  2454221.29351852                -0.008200                             0.034856          1  
  2454221.29398148                -0.007387                             0.035220          1  
  2454221.29444444                 0.044868                             0.037392          1  
  2454221.29490741                -0.020587                             0.034893          1  
  2454221.29620370                 0.080766                             0.038025          1  
  2454221.29666667                 0.026369                             0.036706          1  
  2454221.29712963                -0.042057                             0.034525          1  
  2454221.29759259                 0.028094                             0.036503          1  
  2454221.29805556                 0.070656                             0.037702          1  
  2454221.29842593                 0.011790                             0.035582          1  
  2454221.29888889                -0.008604                             0.034794          1  
  2454221.29935185                 0.014860                             0.035982          1  
  2454221.29981481                 0.008158                             0.035768          1  
  2454221.30027778                 0.026138                             0.036645          1  
  2454221.30074074                 0.051290                             0.037711          1  
  2454221.30120370                 0.026114                             0.036889          1  
  2454221.30166667                 0.080102                             0.038480          1  
  2454221.30212963                -0.011191                             0.035328          1  
  2454221.30259259                 0.037959                             0.036844          1  
  2454221.30305556                 0.039774                             0.037174          1  
  2454221.30351852                -0.007893                             0.035706          1  
  2454221.30398148                 0.008333                             0.036395          1  
  2454221.30444444                 0.005463                             0.036098          1  
  2454221.30490741                 0.006752                             0.035968          1  
  2454221.30537037                 0.058164                             0.037925          1  
  2454221.30583333                 0.050288                             0.037568          1  
  2454221.30629630                -0.014892                             0.035232          1  
  2454221.30666667                 0.056046                             0.037265          1  
  2454221.30722222                 0.014534                             0.035882          1  
  2454221.30759259                 0.058637                             0.037461          1  
  2454221.30814815                 0.027360                             0.036626          1  
  2454221.30851852                -0.002829                             0.035822          1  
  2454221.30907407                 0.070877                             0.038509          1  
  2454221.30944444                 0.004507                             0.036403          1  
  2454221.30990741                 0.015312                             0.036940          1  
  2454221.31037037                 0.065537                             0.038294          1  
  2454221.31083333                 0.029467                             0.037003          1  
  2454221.31129630                -0.021214                             0.035173          1  
  2454221.31175926                 0.064347                             0.037932          1  
  2454221.31222222                 0.026491                             0.037010          1  
  2454221.31268519                 0.038562                             0.037263          1  
  2454221.31314815                -0.020569                             0.035375          1  
  2454221.31361111                 0.078091                             0.038860          1  
  2454221.31407407                 0.032409                             0.037448          1  
  2454221.31453704                 0.032612                             0.037479          1  
  2454221.31500000                 0.088728                             0.039055          1  
  2454221.31546296                 0.031090                             0.036760          1  
  2454221.31592593                -0.003413                             0.035656          1  
  2454221.31638889                 0.031096                             0.036896          1  
  2454221.31685185                 0.031675                             0.036952          1  
  2454221.31731481                 0.039355                             0.037385          1  
  2454221.31777778                 0.037512                             0.037781          1  
  2454221.31824074                 0.022025                             0.037545          1  
  2454221.31870370                 0.033826                             0.037651          1  
  2454221.31916667                 0.039862                             0.037790          1  
  2454221.31962963                 0.010360                             0.036761          1  
  2454221.32009259                 0.008691                             0.036617          1  
  2454221.32046296                 0.012875                             0.036495          1  
  2454221.32101852                 0.068885                             0.038326          1  
  2454221.32148148                 0.024582                             0.036658          1  
  2454221.32324074                 0.011745                             0.036741          1  
  2454221.32370370                 0.047025                             0.038211          1  
  2454221.32546296                -0.010852                             0.035540          1  
  2454221.32592593                 0.031692                             0.037254          1  
  2454221.32768519                -0.012373                             0.036519          1  
  2454221.32814815                -0.037317                             0.035500          1  
  2454221.32990741                 0.000548                             0.037031          1  
  2454221.33037037                 0.013319                             0.037155          1  
  2454221.33212963                -0.029024                             0.035736          1  
  2454221.33259259                 0.035274                             0.037459          1  
  2454221.33509259                 0.070142                             0.039662          1  
  2454221.33546296                 0.071083                             0.039318          1  
  2454221.33722222                 0.022961                             0.037350          1  
  2454221.33768519                 0.035756                             0.037696          1  
  2454221.34018519                 0.012897                             0.037599          1  
  2454221.34064815                 0.076823                             0.040330          1  
  2454221.34907407                -0.017555                             0.036983          1  
  2454221.34953704                 0.008240                             0.037784          1  
  2454221.35129630                -0.020972                             0.037196          1  
  2454221.35175926                 0.043319                             0.039226          1  
  2454221.35351852                 0.046452                             0.039168          1  
  2454221.35398148                 0.043514                             0.039150          1  
  2454221.35574074                 0.008823                             0.038379          1  
  2454221.35620370                 0.012576                             0.038834          1  
  2454221.35796296                -0.018673                             0.037548          1  
  2454221.35842593                -0.004251                             0.037720          1  
  2454221.36018519                 0.054665                             0.039862          1  
  2454221.36064815                 0.006911                             0.038171          1  
  2454221.36240741                 0.055535                             0.040628          1  
  2454221.36287037                 0.000749                             0.038459          1  
  2454221.36462963                 0.041240                             0.040330          1  
  2454221.36509259                 0.054864                             0.040213          1  
  2454221.36685185                 0.039804                             0.039842          1  
  2454221.36731481                 0.004793                             0.038395          1  
  2454221.39574074                 0.017596                             0.041398          1  
  2454221.39620370                -0.008936                             0.040368          1  
  2454221.39796296                -0.006675                             0.040752          1  
  2454221.39842593                -0.001727                             0.041461          1  
  2454221.40018519                 0.015781                             0.042071          1  
  2454221.40064815                 0.016969                             0.042048          1  
  2454221.40240741                -0.017383                             0.041590          1  
  2454221.40287037                 0.036555                             0.043761          1  
  2454221.40462963                 0.050292                             0.044108          1  
  2454221.40509259                -0.049754                             0.040557          1  
  2454221.40685185                 0.078211                             0.045557          1  
  2454221.40731481                 0.077059                             0.045681          1  
  2454221.40907407                 0.024766                             0.043656          1  
  2454221.40953704                -0.012530                             0.042272          1  
  2454221.41194444                 0.032804                             0.044358          1  
  2454221.41240741                -0.046433                             0.041517          1  
  2454221.41416667                 0.040967                             0.044878          1  
  2454221.41462963                 0.038142                             0.045143          1  
  2454221.41712963                 0.024302                             0.044750          1  
  2454221.41750000                 0.055243                             0.045680          1  
  2454221.41925926                 0.018855                             0.044737          1  
  2454221.41972222                 0.011508                             0.044252          1  
  2454221.42148148                 0.019308                             0.044366          1  
  2454221.42194444                 0.019271                             0.044889          1  
  2454221.42370370                -0.002612                             0.044155          1  
  2454221.42416667                 0.012747                             0.044437          1  
  2454221.42592593                 0.024724                             0.045229          1  
  2454221.42638889                 0.068714                             0.047357          1  
  2454221.42814815                 0.028125                             0.046163          1  
  2454221.42861111                -0.041604                             0.043070          1  
  2454222.21148148                 0.006262                             0.036269          1  
  2454222.21194444                 0.025505                             0.037102          1  
  2454222.21351852                 0.007090                             0.036218          1  
  2454222.21398148                -0.000898                             0.035683          1  
  2454222.21555556                 0.048310                             0.037450          1  
  2454222.21592593                 0.032851                             0.036750          1  
  2454222.21750000                 0.034366                             0.036812          1  
  2454222.21796296                -0.026726                             0.034984          1  
  2454222.21953704                 0.028999                             0.036240          1  
  2454222.22000000                 0.013879                             0.035706          1  
  2454222.22157407                -0.048611                             0.034147          1  
  2454222.22203704                -0.000959                             0.035339          1  
  2454222.22361111                 0.045112                             0.036939          1  
  2454222.22407407                 0.043892                             0.036999          1  
  2454222.22555556                -0.009998                             0.035081          1  
  2454222.22601852                 0.005477                             0.035468          1  
  2454222.22759259                 0.035997                             0.037608          1  
  2454222.22805556                 0.000308                             0.035944          1  
  2454222.22962963                 0.014404                             0.035543          1  
  2454222.23000000                 0.003252                             0.035343          1  
  2454222.23157407                 0.005557                             0.036078          1  
  2454222.23203704                -0.000461                             0.036009          1  
  2454222.23361111                 0.005352                             0.035848          1  
  2454222.23407407                 0.020371                             0.036223          1  
  2454222.23555556                 0.077082                             0.038489          1  
  2454222.23601852                 0.037845                             0.037126          1  
  2454222.23759259                 0.069589                             0.038358          1  
  2454222.23805556                 0.001307                             0.036186          1  
  2454222.23962963                -0.010525                             0.035506          1  
  2454222.24009259                -0.005364                             0.035805          1  
  2454222.24166667                 0.051811                             0.040690          1  
  2454222.24203704                 0.089992                             0.048288          1  
  2454222.24361111                -0.037983                             0.052951          1  
  2454222.24851852                 0.000189                             0.037816          1  
  2454222.24888889                -0.015565                             0.036957          1  
  2454222.25166667                -0.003385                             0.058735          1  
  2454222.26814815                 0.036306                             0.040291          1  
  2454222.26851852                 0.001009                             0.040627          1  
  2454222.27009259                 0.067369                             0.056703          1  
  2454222.27407407                -0.010280                             0.041072          1  
  2454222.27453704                -0.029844                             0.043647          1  
  2454222.27611111                 0.042849                             0.059575          1  
  2454222.27657407                -0.046000                             0.054167          1  
  2454222.27814815                -0.032064                             0.050200          1  
  2454222.27851852                 0.001410                             0.060253          1  
  2454222.28009259                -0.025921                             0.104952          1  
  2454222.28055556                -0.046940                             0.104916          1  
  2454222.29555556                 0.046690                             0.040925          1  
  2454222.29601852                -0.029233                             0.037242          1  
  2454222.29759259                -0.053005                             0.035806          1  
  2454222.29805556                -0.003430                             0.037912          1  
  2454222.29962963                 0.017648                             0.038768          1  
  2454222.30000000                -0.011644                             0.037639          1  
  2454222.30157407                -0.008669                             0.037989          1  
  2454222.30203704                 0.058123                             0.040394          1  
  2454222.30361111                 0.040579                             0.040217          1  
  2454222.30398148                 0.083150                             0.041298          1  
  2454222.30555556                 0.009661                             0.038877          1  
  2454222.30601852                 0.051917                             0.040870          1  
  2454222.30759259                 0.010843                             0.039455          1  
  2454222.30805556                 0.016622                             0.039296          1  
  2454222.30962963                 0.062373                             0.040942          1  
  2454222.31000000                 0.042994                             0.040317          1  
  2454222.31157407                 0.010345                             0.039544          1  
  2454222.31203704                 0.060215                             0.041032          1  
  2454222.31361111                -0.054074                             0.037005          1  
  2454222.31398148                 0.063923                             0.042114          1  
  2454222.31601852                 0.064621                             0.053721          1  
  2454222.31759259                 0.027451                             0.047396          1  
  2454222.31805556                -0.043670                             0.044086          1  
  2454222.31962963                 0.045862                             0.064574          1  
  2454222.32009259                 0.029999                             0.068953          1  
  2454222.32166667                 0.033558                             0.074948          1  
  2454222.32361111                 0.015586                             0.052043          1  
  2454222.32407407                 0.041390                             0.057328          1  
  2454222.32564815                -0.017862                             0.041804          1  
  2454222.32601852                 0.005357                             0.043638          1  
  2454222.32759259                 0.039760                             0.047578          1  
  2454222.32805556                 0.008090                             0.050219          1  
  2454222.33500000                 0.032134                             0.049356          1  
  2454222.33546296                 0.111472                             0.073267          1  
  2454222.33777778                 0.035907                             0.045941          1  
  2454222.33814815                 0.086617                             0.048429          1  
  2454222.33972222                 0.021986                             0.090622          1  
  2454222.34222222                 0.078506                             0.155800          1  
  2454222.35018519                 0.040024                             0.075294          1  
  2454222.35370370                 0.028992                             0.080127          1  
  2454222.35416667                 0.136579                             0.103603          1  
  2454222.35611111                 0.057901                             0.230235          1  
  2454223.21083333                 0.006515                             0.035817          1  
  2454223.21129630                -0.002423                             0.035695          1  
  2454223.21287037                 0.001015                             0.034951          1  
  2454223.21333333                 0.038273                             0.036092          1  
  2454223.21490741                 0.037921                             0.036050          1  
  2454223.21537037                -0.026770                             0.034157          1  
  2454223.21685185                -0.002047                             0.034716          1  
  2454223.21731481                 0.040175                             0.036012          1  
  2454223.21888889                 0.050248                             0.036447          1  
  2454223.21935185                 0.079307                             0.037538          1  
  2454223.22092593                -0.040840                             0.033766          1  
  2454223.22129630                 0.094668                             0.038296          1  
  2454223.22287037                 0.033268                             0.035638          1  
  2454223.22333333                 0.030328                             0.035564          1  
  2454223.22481481                 0.006694                             0.035237          1  
  2454223.22527778                 0.038716                             0.036266          1  
  2454223.22685185                 0.040072                             0.036122          1  
  2454223.22731481                -0.004728                             0.035027          1  
  2454223.22888889                -0.002549                             0.034947          1  
  2454223.22925926                -0.039093                             0.033969          1  
  2454223.23083333                 0.043669                             0.036763          1  
  2454223.23129630                -0.002410                             0.035266          1  
  2454223.23287037                -0.009172                             0.034720          1  
  2454223.23333333                 0.081854                             0.037501          1  
  2454223.23481481                 0.029675                             0.036338          1  
  2454223.23527778                 0.027084                             0.035609          1  
  2454223.23685185                -0.011754                             0.035182          1  
  2454223.23731481                 0.126881                             0.039499          1  
  2454223.23888889                 0.010133                             0.035778          1  
  2454223.23925926                 0.008189                             0.035340          1  
  2454223.24083333                 0.066639                             0.037607          1  
  2454223.24129630                -0.014056                             0.035005          1  
  2454223.24287037                 0.031630                             0.036625          1  
  2454223.24333333                 0.101444                             0.038795          1  
  2454223.24564815                 0.003352                             0.035559          1  
  2454223.24611111                 0.054037                             0.036994          1  
  2454223.24768519                 0.058653                             0.037818          1  
  2454223.24814815                -0.001613                             0.035420          1  
  2454223.25046296                -0.004519                             0.035730          1  
  2454223.25092593                -0.032702                             0.035040          1  
  2454223.25250000                -0.018435                             0.035223          1  
  2454223.25287037                 0.006450                             0.036095          1  
  2454223.25444444                -0.017130                             0.035569          1  
  2454223.25490741                -0.014601                             0.035619          1  
  2454223.25648148                 0.004209                             0.036461          1  
  2454223.25685185                 0.024601                             0.037101          1  
  2454223.25842593                 0.048156                             0.037774          1  
  2454223.25888889                 0.035620                             0.037107          1  
  2454223.26046296                 0.038830                             0.037354          1  
  2454223.26083333                -0.006812                             0.035530          1  
  2454223.26314815                 0.037830                             0.037007          1  
  2454223.26361111                 0.044151                             0.037295          1  
  2454223.26518519                 0.063482                             0.038424          1  
  2454223.26555556                 0.007776                             0.036621          1  
  2454223.26712963                -0.004967                             0.035919          1  
  2454223.26759259                -0.040572                             0.035203          1  
  2454223.26916667                 0.026465                             0.037009          1  
  2454223.26962963                -0.015407                             0.035368          1  
  2454223.27111111                -0.033268                             0.035052          1  
  2454223.27157407                -0.036909                             0.035336          1  
  2454223.27314815                 0.012329                             0.035975          1  
  2454223.27361111                 0.008595                             0.036183          1  
  2454223.27518519                 0.037785                             0.038074          1  
  2454223.27555556                -0.009402                             0.036038          1  
  2454223.27712963                -0.015997                             0.035728          1  
  2454223.27759259                -0.013567                             0.036262          1  
  2454223.27916667                 0.030026                             0.037327          1  
  2454223.27962963                 0.020419                             0.037150          1  
  2454223.28120370                -0.001389                             0.036539          1  
  2454223.28157407                 0.027846                             0.037458          1  
  2454223.28314815                 0.038539                             0.037381          1  
  2454223.28361111                 0.023045                             0.037148          1  
